FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeRates,DischargeRatesQF,PatientsCount,PatientsRates,PatientRatesQF
2023/24,S08000024, ,25-39 years,Female,Total,d,430,407.49,d,285,270.08,d
2023/24,S08000024, ,40-64 years,Male,Total,d,1240,866.25,d,675,471.55,d
2023/24,S08000024, ,40-64 years,Female,Total,d,930,621.05,d,500,333.9,d
2023/24,S08000024, ,65plus years,Male,Total,d,1845,2566.67,d,725,1008.58,d
2023/24,S08000024, ,65plus years,Female,Total,d,2350,2682.04,d,895,1021.46,d
2023/24,S08000025, ,0-17 years,Male,Total,d,0,0,d,0,0,d
2023/24,S08000025, ,0-17 years,Female,Total,d,0,0,d,0,0,d
2023/24,S08000025, ,18-24 years,Male,Total,d,0,0,d,0,0,d
2023/24,S08000025, ,18-24 years,Female,Total,d,5,883.39,d,5,883.39,d
2023/24,S08000025, ,25-39 years,Male,Total,d,10,568.83,d,5,284.41,d
2023/24,S08000025, ,25-39 years,Female,Total,d,5,277.01,d,5,277.01,d
2023/24,S08000025, ,40-64 years,Male,Total,d,30,803.43,d,20,535.62,d
2023/24,S08000025, ,40-64 years,Female,Total,d,10,250.44,d,5,125.22,d
2023/24,S08000025, ,65plus years,Male,Total,d,20,754.43,d,10,377.22,d
2023/24,S08000025, ,65plus years,Female,Total,d,10,340.72,d,10,340.72,d
2023/24,S08000026, ,0-17 years,Male,Total,d,0,0,d,0,0,d
2023/24,S08000026, ,0-17 years,Female,Total,d,0,0,d,0,0,d
2023/24,S08000026, ,18-24 years,Male,Total,d,0,0,d,0,0,d
2023/24,S08000026, ,18-24 years,Female,Total,d,0,0,d,0,0,d
2023/24,S08000026, ,25-39 years,Male,Total,d,10,485.67,d,10,485.67,d
2023/24,S08000026, ,25-39 years,Female,Total,d,10,504.29,d,5,252.14,d
2023/24,S08000026, ,40-64 years,Male,Total,d,15,388,d,10,258.67,d
2023/24,S08000026, ,40-64 years,Female,Total,d,10,253.55,d,5,126.77,d
2023/24,S08000026, ,65plus years,Male,Total,d,5,205.68,d,5,205.68,d
2023/24,S08000026, ,65plus years,Female,Total,d,10,376.65,d,10,376.65,d
2023/24,S08000028, ,0-17 years,Male,Total,d,0,0,d,0,0,d
2023/24,S08000028, ,0-17 years,Female,Total,d,5,233.86,d,5,233.86,d
2023/24,S08000028, ,18-24 years,Male,Total,d,5,679.35,d,5,679.35,d
2023/24,S08000028, ,18-24 years,Female,Total,d,5,802.57,d,5,802.57,d
2023/24,S08000028, ,25-39 years,Male,Total,d,5,276.55,d,5,276.55,d
2023/24,S08000028, ,25-39 years,Female,Total,d,10,543.48,d,10,543.48,d
2023/24,S08000028, ,40-64 years,Male,Total,d,50,1050.2,d,35,735.14,d
2023/24,S08000028, ,40-64 years,Female,Total,d,10,209.21,d,10,209.21,d
2023/24,S08000028, ,65plus years,Male,Total,d,30,916.31,d,20,610.87,d
2023/24,S08000028, ,65plus years,Female,Total,d,30,795.33,d,15,397.67,d
2023/24,S08000029, ,0-17 years,Male,Total,d,45,126.03,d,35,98.02,d
2023/24,S08000029, ,0-17 years,Female,Total,d,75,221.01,d,45,132.61,d
2023/24,S08000029, ,18-24 years,Male,Total,d,70,430.53,d,55,338.27,d
2023/24,S08000029, ,18-24 years,Female,Total,d,80,487.72,d,40,243.86,d
2023/24,S08000029, ,25-39 years,Male,Total,d,320,1037.78,d,185,599.97,d
2023/24,S08000029, ,25-39 years,Female,Total,d,285,864.92,d,145,440.05,d
2023/24,S08000029, ,40-64 years,Male,Total,d,740,1224.11,d,340,562.43,d
2023/24,S08000029, ,40-64 years,Female,Total,d,545,839.91,d,275,423.81,d
2023/24,S08000029, ,65plus years,Male,Total,d,870,2332.38,d,410,1099.17,d
2023/24,S08000029, ,65plus years,Female,Total,d,1190,2675.42,d,555,1247.78,d
2023/24,S08000030, ,0-17 years,Male,Total,d,35,90.61,d,30,77.66,d
2023/24,S08000030, ,0-17 years,Female,Total,d,40,109.47,d,25,68.42,d
2023/24,S08000030, ,18-24 years,Male,Total,d,105,576.7,d,80,439.39,d
2023/24,S08000030, ,18-24 years,Female,Total,d,125,696.61,d,70,390.1,d
2023/24,S08000030, ,25-39 years,Male,Total,d,455,1224.8,d,285,767.18,d
2023/24,S08000030, ,25-39 years,Female,Total,d,310,800.68,d,180,464.91,d
2023/24,S08000030, ,40-64 years,Male,Total,d,665,1010.65,d,425,645.91,d
2023/24,S08000030, ,40-64 years,Female,Total,d,475,675.59,d,295,419.58,d
2023/24,S08000030, ,65plus years,Male,Total,d,660,1519.51,d,360,828.82,d
2023/24,S08000030, ,65plus years,Female,Total,d,785,1537.92,d,415,813.04,d
2023/24,S08000031, ,0-17 years,Male,Total,d,60,53.64,d,35,31.29,d
2023/24,S08000031, ,0-17 years,Female,Total,d,140,131.55,d,90,84.57,d
2023/24,S08000031, ,18-24 years,Male,Total,d,300,519.57,d,160,277.1,d
2023/24,S08000031, ,18-24 years,Female,Total,d,330,567.73,d,125,215.05,d
2023/24,S08000031, ,25-39 years,Male,Total,d,2075,1565.36,d,770,580.88,d
2023/24,S08000031, ,25-39 years,Female,Total,d,1095,815.46,d,465,346.29,d
2023/24,S08000031, ,40-64 years,Male,Total,d,4085,2202.5,d,1580,851.89,d
2023/24,S08000031, ,40-64 years,Female,Total,d,2130,1083.14,d,905,460.21,d
2023/24,S08000031, ,65plus years,Male,Total,d,2255,2410.97,d,795,849.99,d
2023/24,S08000031, ,65plus years,Female,Total,d,2590,2217.56,d,915,783.42,d
2023/24,S08000032, ,0-17 years,Male,Total,d,30,44.7,d,20,29.8,d
2023/24,S08000032, ,0-17 years,Female,Total,d,100,156.12,d,55,85.87,d
2023/24,S08000032, ,18-24 years,Male,Total,d,100,383.52,d,65,249.29,d
2023/24,S08000032, ,18-24 years,Female,Total,d,95,380.18,d,60,240.12,d
2023/24,S08000032, ,25-39 years,Male,Total,d,560,924.69,d,275,454.09,d
2023/24,S08000032, ,25-39 years,Female,Total,d,320,496.65,d,195,302.64,d
2023/24,S08000032, ,40-64 years,Male,Total,d,1510,1327.83,d,595,523.22,d
2023/24,S08000032, ,40-64 years,Female,Total,d,825,683.46,d,380,314.8,d
2023/24,S08000032, ,65plus years,Male,Total,d,1460,2495.04,d,515,880.1,d
2023/24,S08000032, ,65plus years,Female,Total,d,1920,2666.63,d,650,902.77,d
2023/24,RA2702, ,0-17 years,Male,Total,d,0,,:,0,,:
2023/24,RA2702, ,0-17 years,Female,Total,d,5,,:,5,,:
2023/24,RA2702, ,18-24 years,Male,Total,d,15,,:,10,,:
2023/24,RA2702, ,18-24 years,Female,Total,d,25,,:,20,,:
2023/24,RA2702, ,25-39 years,Male,Total,d,85,,:,40,,:
2023/24,RA2702, ,25-39 years,Female,Total,d,35,,:,25,,:
2023/24,RA2702, ,40-64 years,Male,Total,d,65,,:,45,,:
2023/24,RA2702, ,40-64 years,Female,Total,d,35,,:,25,,:
2023/24,RA2702, ,65plus years,Male,Total,d,45,,:,20,,:
2023/24,RA2702, ,65plus years,Female,Total,d,10,,:,5,,:
2023/24,RA2701, ,0-17 years,Male,Total,d,0,,:,0,,:
2023/24,RA2701, ,0-17 years,Female,Total,d,0,,:,0,,:
2023/24,RA2701, ,18-24 years,Male,Total,d,5,,:,5,,:
2023/24,RA2701, ,18-24 years,Female,Total,d,0,,:,0,,:
2023/24,RA2701, ,25-39 years,Male,Total,d,25,,:,10,,:
2023/24,RA2701, ,25-39 years,Female,Total,d,0,,:,0,,:
2023/24,RA2701, ,40-64 years,Male,Total,d,15,,:,10,,:
2023/24,RA2701, ,40-64 years,Female,Total,d,25,,:,10,,:
2023/24,RA2701, ,65plus years,Male,Total,d,10,,:,5,,:
2023/24,RA2701, ,65plus years,Female,Total,d,0,,:,0,,:
2023/24,RA2704, ,0-17 years,Male,Total,d,0,,:,0,,:
2023/24,RA2704, ,0-17 years,Female,Total,d,0,,:,0,,:
2023/24,RA2704, ,18-24 years,Male,Total,d,20,,:,10,,:
2023/24,RA2704, ,18-24 years,Female,Total,d,10,,:,5,,:
2023/24,RA2704, ,25-39 years,Male,Total,d,90,,:,65,,:
2023/24,RA2704, ,25-39 years,Female,Total,d,25,,:,15,,:
2023/24,RA2704, ,40-64 years,Male,Total,d,135,,:,70,,:
2023/24,RA2704, ,40-64 years,Female,Total,d,40,,:,25,,:
2023/24,RA2704, ,65plus years,Male,Total,d,15,,:,15,,:
2023/24,RA2704, ,65plus years,Female,Total,d,0,,:,0,,:
2023/24,RA2703, ,0-17 years,Male,Total,d,0,,:,0,,:
2023/24,RA2703, ,0-17 years,Female,Total,d,0,,:,0,,:
2023/24,RA2703, ,18-24 years,Male,Total,d,0,,:,0,,:
2023/24,RA2703, ,18-24 years,Female,Total,d,0,,:,0,,:
2023/24,RA2703, ,25-39 years,Male,Total,d,5,,:,5,,:
2023/24,RA2703, ,25-39 years,Female,Total,d,5,,:,5,,:
2023/24,RA2703, ,40-64 years,Male,Total,d,5,,:,5,,:
2023/24,RA2703, ,40-64 years,Female,Total,d,5,,:,5,,:
2023/24,RA2703, ,65plus years,Male,Total,d,10,,:,5,,:
2023/24,RA2703, ,65plus years,Female,Total,d,5,,:,5,,:
1997/98,S92000003,d,0-17 years,Male,SMR01, ,545,93.58,d,525,90.14,d
1997/98,S92000003,d,0-17 years,Female,SMR01, ,455,81.55,d,425,76.17,d
1997/98,S92000003,d,18-24 years,Male,SMR01, ,300,135.6,d,280,126.56,d
1997/98,S92000003,d,18-24 years,Female,SMR01, ,170,76.46,d,155,69.71,d
1997/98,S92000003,d,25-39 years,Male,SMR01, ,915,159.4,d,715,124.56,d
1997/98,S92000003,d,25-39 years,Female,SMR01, ,425,70.92,d,350,58.4,d
1997/98,S92000003,d,40-64 years,Male,SMR01, ,2265,301.31,d,1765,234.8,d
1997/98,S92000003,d,40-64 years,Female,SMR01, ,860,109.51,d,700,89.13,d
1997/98,S92000003,d,65plus years,Male,SMR01, ,1435,458.56,d,1125,359.5,d
1997/98,S92000003,d,65plus years,Female,SMR01, ,2115,444.24,d,1725,362.32,d
1998/99,S92000003,d,0-17 years,Male,SMR01, ,520,89.98,d,500,86.52,d
1998/99,S92000003,d,0-17 years,Female,SMR01, ,465,84.1,d,405,73.25,d
1998/99,S92000003,d,18-24 years,Male,SMR01, ,320,146.78,d,295,135.31,d
1998/99,S92000003,d,18-24 years,Female,SMR01, ,180,82.03,d,160,72.92,d
1998/99,S92000003,d,25-39 years,Male,SMR01, ,960,169.59,d,765,135.14,d
1998/99,S92000003,d,25-39 years,Female,SMR01, ,485,81.67,d,385,64.83,d
1998/99,S92000003,d,40-64 years,Male,SMR01, ,2245,294.9,d,1685,221.34,d
1998/99,S92000003,d,40-64 years,Female,SMR01, ,890,111.94,d,730,91.82,d
1998/99,S92000003,d,65plus years,Male,SMR01, ,1490,471.9,d,1150,364.22,d
1998/99,S92000003,d,65plus years,Female,SMR01, ,2290,480.25,d,1825,382.73,d
1999/00,S92000003,d,0-17 years,Male,SMR01, ,495,86.52,d,475,83.02,d
1999/00,S92000003,d,0-17 years,Female,SMR01, ,415,75.83,d,400,73.09,d
1999/00,S92000003,d,18-24 years,Male,SMR01, ,400,182.69,d,375,171.27,d
1999/00,S92000003,d,18-24 years,Female,SMR01, ,195,88.59,d,180,81.78,d
1999/00,S92000003,d,25-39 years,Male,SMR01, ,970,174.55,d,745,134.06,d
1999/00,S92000003,d,25-39 years,Female,SMR01, ,435,74.24,d,365,62.3,d
1999/00,S92000003,d,40-64 years,Male,SMR01, ,2440,316.31,d,1805,233.99,d
1999/00,S92000003,d,40-64 years,Female,SMR01, ,940,116.71,d,805,99.95,d
1999/00,S92000003,d,65plus years,Male,SMR01, ,1520,477.47,d,1165,365.96,d
1999/00,S92000003,d,65plus years,Female,SMR01, ,2100,440.5,d,1675,351.35,d
2000/01,S92000003,d,0-17 years,Male,SMR01, ,505,89.07,d,470,82.9,d
2000/01,S92000003,d,0-17 years,Female,SMR01, ,385,71.16,d,375,69.31,d
2000/01,S92000003,d,18-24 years,Male,SMR01, ,350,159.76,d,320,146.07,d
2000/01,S92000003,d,18-24 years,Female,SMR01, ,200,90.97,d,180,81.87,d
2000/01,S92000003,d,25-39 years,Male,SMR01, ,970,178.7,d,760,140.02,d
2000/01,S92000003,d,25-39 years,Female,SMR01, ,445,77.13,d,355,61.53,d
2000/01,S92000003,d,40-64 years,Male,SMR01, ,2500,320,d,1880,240.64,d
2000/01,S92000003,d,40-64 years,Female,SMR01, ,955,117.11,d,745,91.35,d
2000/01,S92000003,d,65plus years,Male,SMR01, ,1325,411.71,d,1005,312.28,d
2000/01,S92000003,d,65plus years,Female,SMR01, ,2035,426.04,d,1590,332.88,d
2001/02,S92000003,d,0-17 years,Male,SMR01, ,490,87.18,d,460,81.84,d
2001/02,S92000003,d,0-17 years,Female,SMR01, ,400,74.69,d,380,70.96,d
2001/02,S92000003,d,18-24 years,Male,SMR01, ,345,156.36,d,310,140.5,d
2001/02,S92000003,d,18-24 years,Female,SMR01, ,205,93.29,d,190,86.46,d
2001/02,S92000003,d,25-39 years,Male,SMR01, ,940,176.69,d,735,138.16,d
2001/02,S92000003,d,25-39 years,Female,SMR01, ,445,78.43,d,380,66.98,d
2001/02,S92000003,d,40-64 years,Male,SMR01, ,2380,300.38,d,1780,224.66,d
2001/02,S92000003,d,40-64 years,Female,SMR01, ,1010,122.08,d,805,97.3,d
2001/02,S92000003,d,65plus years,Male,SMR01, ,1495,457.59,d,1105,338.22,d
2001/02,S92000003,d,65plus years,Female,SMR01, ,2185,454.76,d,1605,334.05,d
2002/03,S92000003,d,0-17 years,Male,SMR01, ,420,75.49,d,380,68.3,d
2002/03,S92000003,d,0-17 years,Female,SMR01, ,350,65.89,d,335,63.06,d
2002/03,S92000003,d,18-24 years,Male,SMR01, ,280,124.89,d,255,113.74,d
2002/03,S92000003,d,18-24 years,Female,SMR01, ,200,89.65,d,180,80.68,d
2002/03,S92000003,d,25-39 years,Male,SMR01, ,925,178,d,705,135.67,d
2002/03,S92000003,d,25-39 years,Female,SMR01, ,435,78.37,d,360,64.86,d
2002/03,S92000003,d,40-64 years,Male,SMR01, ,2460,305.81,d,1865,231.84,d
2002/03,S92000003,d,40-64 years,Female,SMR01, ,1045,124.54,d,820,97.72,d
2002/03,S92000003,d,65plus years,Male,SMR01, ,1570,474.33,d,1140,344.42,d
2002/03,S92000003,d,65plus years,Female,SMR01, ,2255,467.97,d,1675,347.6,d
2003/04,S92000003,d,0-17 years,Male,SMR01, ,375,68.25,d,355,64.61,d
2003/04,S92000003,d,0-17 years,Female,SMR01, ,345,65.66,d,315,59.95,d
2003/04,S92000003,d,18-24 years,Male,SMR01, ,290,127.03,d,265,116.08,d
2003/04,S92000003,d,18-24 years,Female,SMR01, ,180,79.25,d,165,72.64,d
2003/04,S92000003,d,25-39 years,Male,SMR01, ,960,188.4,d,720,141.3,d
2003/04,S92000003,d,25-39 years,Female,SMR01, ,460,84.78,d,365,67.27,d
2003/04,S92000003,d,40-64 years,Male,SMR01, ,2550,312.77,d,1870,229.37,d
2003/04,S92000003,d,40-64 years,Female,SMR01, ,1095,128.48,d,855,100.32,d
2003/04,S92000003,d,65plus years,Male,SMR01, ,1665,496.24,d,1190,354.67,d
2003/04,S92000003,d,65plus years,Female,SMR01, ,2480,513.45,d,1725,357.14,d
2004/05,S92000003,d,0-17 years,Male,SMR01, ,320,58.71,d,300,55.04,d
2004/05,S92000003,d,0-17 years,Female,SMR01, ,280,53.68,d,260,49.84,d
2004/05,S92000003,d,18-24 years,Male,SMR01, ,225,97.82,d,210,91.3,d
2004/05,S92000003,d,18-24 years,Female,SMR01, ,160,69.37,d,140,60.7,d
2004/05,S92000003,d,25-39 years,Male,SMR01, ,905,179.88,d,690,137.15,d
2004/05,S92000003,d,25-39 years,Female,SMR01, ,415,77.77,d,335,62.77,d
2004/05,S92000003,d,40-64 years,Male,SMR01, ,2595,313.42,d,1875,226.46,d
2004/05,S92000003,d,40-64 years,Female,SMR01, ,1130,130.33,d,855,98.61,d
2004/05,S92000003,d,65plus years,Male,SMR01, ,1595,468.42,d,1150,337.73,d
2004/05,S92000003,d,65plus years,Female,SMR01, ,2235,461.06,d,1595,329.03,d
2005/06,S92000003,d,0-17 years,Male,SMR01, ,305,56.27,d,285,52.58,d
2005/06,S92000003,d,0-17 years,Female,SMR01, ,290,55.96,d,265,51.14,d
2005/06,S92000003,d,18-24 years,Male,SMR01, ,205,88.18,d,175,75.27,d
2005/06,S92000003,d,18-24 years,Female,SMR01, ,140,59.63,d,125,53.24,d
2005/06,S92000003,d,25-39 years,Male,SMR01, ,910,182.21,d,675,135.15,d
2005/06,S92000003,d,25-39 years,Female,SMR01, ,390,73.94,d,305,57.82,d
2005/06,S92000003,d,40-64 years,Male,SMR01, ,2725,323.71,d,1910,226.89,d
2005/06,S92000003,d,40-64 years,Female,SMR01, ,1075,121.92,d,800,90.73,d
2005/06,S92000003,d,65plus years,Male,SMR01, ,1565,452.96,d,1105,319.82,d
2005/06,S92000003,d,65plus years,Female,SMR01, ,2180,447.81,d,1550,318.4,d
2006/07,S92000003,d,0-17 years,Male,SMR01, ,310,57.6,d,300,55.74,d
2006/07,S92000003,d,0-17 years,Female,SMR01, ,270,52.46,d,250,48.57,d
2006/07,S92000003,d,18-24 years,Male,SMR01, ,275,117.02,d,245,104.26,d
2006/07,S92000003,d,18-24 years,Female,SMR01, ,175,73.82,d,150,63.27,d
2006/07,S92000003,d,25-39 years,Male,SMR01, ,1145,230.11,d,765,153.74,d
2006/07,S92000003,d,25-39 years,Female,SMR01, ,450,86.07,d,335,64.08,d
2006/07,S92000003,d,40-64 years,Male,SMR01, ,3125,365.62,d,2155,252.13,d
2006/07,S92000003,d,40-64 years,Female,SMR01, ,1200,134.05,d,910,101.65,d
2006/07,S92000003,d,65plus years,Male,SMR01, ,1795,513.46,d,1225,350.41,d
2006/07,S92000003,d,65plus years,Female,SMR01, ,2385,488.54,d,1640,335.94,d
2007/08,S92000003,d,0-17 years,Male,SMR01, ,335,62.2,d,325,60.34,d
2007/08,S92000003,d,0-17 years,Female,SMR01, ,325,63.17,d,305,59.28,d
2007/08,S92000003,d,18-24 years,Male,SMR01, ,350,147.52,d,300,126.45,d
2007/08,S92000003,d,18-24 years,Female,SMR01, ,200,83.76,d,180,75.39,d
